scheme_code,fund_name,fund_type,nav,nav_change_pct
151886,DSP BSE Sensex ETF,Equity,85.7191,0.0
153228,DSP BSE SENSEX Next 30 ETF,Equity,40.7335,0.0
153975,DSP MSCI INDIA ETF,Other,30.3362,0.0
142589,DSP NIFTY 1D Rate Liquid ETF,Debt,1000.0,0.0
149286,DSP Nifty 50 Equal Weight ETF,Equity,344.0648,0.0
149392,DSP Nifty 50 ETF,Equity,269.0212,0.0
151262,DSP Nifty Bank ETF,Equity,61.2312,0.0
152306,DSP Nifty Healthcare ETF,Equity,143.1805,0.0
151820,DSP Nifty IT ETF,Equity,40.6054,0.0
154025,DSP Nifty Midcap 150 ETF,Equity,21.8645,0.0
149403,DSP Nifty Midcap 150 Quality 50 ETF,Equity,243.4346,0.0
154087,DSP Nifty Next 50 ETF,Equity,68.8144,0.0
151887,DSP Nifty Private Bank ETF,Equity,29.257,0.0
151888,DSP Nifty PSU Bank ETF,Debt,88.676,0.0
154024,DSP Nifty Smallcap 250 ETF,Equity,15.9515,0.0
152812,DSP Nifty Top 10 Equal Weight ETF,Equity,98.6679,0.0
153874,DSP Nifty500 Flexicap Quality 30 ETF,Equity,10.5197,0.0
150523,DSP Silver ETF,Other,253.5233,0.0
147849,Bharat Bond ETF - April 2030,Debt,1559.99,0.0
149398,BHARAT Bond ETF - April 2032,Debt,1307.8218,0.0
150987,BHARAT Bond ETF - April 2033,Debt,1268.9705,0.0
148444,BHARAT Bond ETF April 2025,Debt,1292.6108,0.0
148445,BHARAT Bond ETF- April 2031,Debt,1392.4321,0.0
153180,Edelweiss BSE Capital Markets & Insurance  ETF - Growth,Other,24.002,0.0
153947,Edelweiss BSE Sensex ETF - Growth,Equity,83.6899,0.0
153920,Edelweiss Nifty 1D Rate Liquid ETF - Growth,Debt,1017.2226,0.0
153966,Edelweiss Nifty 50 ETF - Growth,Equity,25.7236,0.0
152857,Edelweiss Nifty Bank ETF - Growth,Equity,60.357,0.0
153841,Edelweiss Nifty LargeMidcap 250 ETF - Growth,Equity,16.5208,0.0
152981,Edelweiss Nifty500 Multicap Momentum Quality 50 ETF - Growth,Equity,40.9314,0.0
152212,Edelweiss Silver ETF,Other,262.2567,0.0
153744,Groww BSE Power ETF,Other,9.9877,0.0
152891,Groww Nifty 1D Rate Liquid ETF,Debt,107.7147,0.0
153329,Groww Nifty 200 ETF,Equity,11.575,0.0
153699,Groww Nifty 50 ETF,Equity,10.3251,0.0
153583,Groww Nifty 500 Low Volatility 50 ETF,Equity,10.5853,0.0
153452,Groww Nifty 500 Momentum 50 ETF,Equity,10.2691,0.0
153907,Groww Nifty Capital Markets ETF,Equity,9.999,0.0
154111,Groww Nifty Chemicals ETF,Equity,28.377,0.0
152764,GROWW NIFTY EV & NEW AGE AUTOMOTIVE ETF,Equity,30.5159,0.0
152845,Groww Nifty India Defence ETF,Equity,80.1509,0.0
153625,Groww Nifty India Internet ETF,Equity,9.5576,0.0
153229,Groww Nifty India Railways PSU ETF,Debt,33.6475,0.0
154034,Groww Nifty Metal ETF,Equity,11.2793,0.0
153940,Groww Nifty Midcap 150 ETF,Equity,218.8162,0.0
153785,Groww Nifty Next 50 ETF,Equity,68.8165,0.0
153899,Groww Nifty Realty ETF,Equity,9.129,0.0
153923,Groww Nifty Smallcap250 ETF,Equity,9.1997,0.0
153524,Groww Silver ETF,Other,257.6306,0.0
151376,HDFC BSE 500 ETF - Growth Option,Other,37.5763,0.0
135854,HDFC BSE Sensex ETF - Growth Plan,Equity,94.3146,0.0
150476,HDFC NIFTY 100 ETF - Growth Option,Equity,27.0586,0.0
153403,HDFC NIFTY 1D RATE LIQUID ETF GROWTH,Debt,1046.9717,0.0
135853,HDFC NIFTY 50 ETF - Growth Plan,Equity,287.8164,0.0
148461,HDFC NIFTY Bank ETF - GROWTH,Equity,61.5785,0.0
150621,HDFC NIFTY GROWTH SECTORS 15 ETF - Growth Option,Equity,127.5112,0.0
150801,HDFC NIFTY IT ETF - Growth option,Equity,40.9477,0.0
151374,HDFC NIFTY Midcap 150 ETF - Growth Option,Equity,22.0859,0.0
150477,HDFC NIFTY NEXT 50 ETF - Growth Option,Equity,70.0078,0.0
150802,HDFC NIFTY Private Bank ETF - Growth Option,Equity,29.3628,0.0
152350,HDFC NIFTY PSU BANK ETF,Debt,88.8685,0.0
151375,HDFC NIFTY Smallcap 250 ETF - Growth Option,Equity,160.6518,0.0
150658,HDFC NIFTY100 Low Volatility 30 ETF - Growth Option,Equity,21.1293,0.0
150620,HDFC NIFTY100 QUALITY 30 ETF - Growth Option,Equity,59.9493,0.0
150657,HDFC NIFTY200 MOMENTUM 30 ETF - Growth Option,Equity,30.8378,0.0
150619,HDFC NIFTY 50 VALUE 20 ETF - Growth Option,Equity,140.6245,0.0
150556,HDFC Silver ETF - Growth Option,Other,251.5253,0.0
141957,BHARAT 22 ETF,Other,120.9179,0.0
143247,ICICI Prudential BSE 500 ETF,Other,39.5568,0.0
153378,ICICI Prudential BSE Liquid Rate ETF - Growth,Debt,1048.2357,0.0
144947,ICICI Prudential BSE Liquid Rate ETF - IDCW,Debt,1000.0,0.0
139519,ICICI Prudential BSE Midcap Select ETF,Other,18.0704,0.0
101705,ICICI Prudential BSE Sensex ETF,Equity,955.805,0.0
151196,ICICI Prudential Nifty 10 yr Benchmark G-sec ETF,Equity,257.9828,0.0
123004,ICICI Prudential Nifty 100 ETF,Equity,29.236,0.0
141596,ICICI Prudential Nifty 100 Low Volatility 30 ETF,Equity,22.7074,0.0
150455,ICICI Prudential Nifty 200 Momentum 30 ETF,Equity,31.1163,0.0
151907,ICICI Prudential Nifty 200 Quality 30 ETF,Equity,21.7547,0.0
149928,ICICI Prudential Nifty 5 yr Benchmark G-SEC ETF,Equity,64.1256,0.0
121366,ICICI Prudential Nifty 50 ETF,Equity,289.4278,0.0
148456,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,Equity,27.4334,0.0
149463,ICICI Prudential Nifty Auto ETF,Equity,28.2606,0.0
147483,ICICI Prudential Nifty Bank ETF,Equity,61.4204,0.0
151207,ICICI Prudential Nifty Commodities ETF,Equity,98.7547,0.0
153397,ICICI Prudential Nifty EV & New Age Automotive ETF,Equity,30.5813,0.0
150879,ICICI Prudential Nifty Financial Services Ex-BaNk ETF,Equity,31.8669,0.0
149072,ICICI Prudential Nifty FMCG ETF,Equity,54.3049,0.0
148957,ICICI Prudential Nifty Healthcare ETF,Equity,145.4879,0.0
149285,ICICI Prudential Nifty India Consumption ETF,Equity,119.9514,0.0
150526,ICICI Prudential Nifty Infrastructure ETF,Equity,96.48,0.0
148466,ICICI Prudential Nifty IT ETF,Equity,42.5741,0.0
152769,ICICI Prudential Nifty Metal ETF,Equity,11.9326,0.0
147921,ICICI Prudential Nifty Midcap 150 ETF,Equity,22.5503,0.0
144587,ICICI Prudential Nifty Next 50 ETF,Equity,72.2829,0.0
152748,ICICI Prudential Nifty Oil & Gas ETF,Equity,12.0577,0.0
147530,ICICI Prudential Nifty Private Bank ETF,Equity,29.108,0.0
151572,ICICI Prudential Nifty PSU Bank ETF,Debt,89.1231,0.0
153617,ICICI Prudential Nifty Top 15 Equal Weight ETF,Equity,10.8039,0.0
152932,ICICI Prudential Nifty200 Value 30 ETF,Equity,15.5144,0.0
139455,ICICI Prudential Nifty50 Value 20 ETF,Equity,15.2348,0.0
149464,ICICI PRUDENTIAL SILVER ETF,Other,262.3651,0.0
115284,Invesco India Nifty 50 Exchange Traded Fund,Equity,2929.3899,0.0
109010,Kotak BSE Sensex ETF,Equity,91.2752,0.0
153314,Kotak MSCI India ETF,Other,30.623,0.0
153315,Kotak Nifty 100 Equal Weight ETF,Equity,33.897,0.0
150000,Kotak Nifty 100 Low Volatility 30 ETF,Equity,21.5887,0.0
151358,Kotak Nifty 1D Rate Liquid ETF,Debt,1089.8407,0.0
153904,Kotak Nifty 200 Momentum 30 ETF,Equity,30.573,0.0
112351,Kotak Nifty 50 ETF,Equity,283.3315,0.0
135744,Kotak Nifty 50 Value 20 ETF - Payout of Income Distribution cum capital withdrawal option,Debt,156.0945,0.0
149397,Kotak Nifty Alpha 50 ETF,Equity,47.0018,0.0
133122,Kotak Nifty Bank ETF,Equity,620.7885,0.0
153934,Kotak Nifty Chemicals ETF,Equity,28.396,0.0
150492,Kotak Nifty India Consumption ETF,Equity,118.9788,0.0
148763,Kotak Nifty IT ETF,Equity,42.4777,0.0
153398,Kotak Nifty Midcap 150 ETF,Equity,22.152,0.0
149757,Kotak Nifty Midcap 50 ETF,Equity,173.3472,0.0
150531,Kotak Nifty MNC ETF,Equity,31.4423,0.0
154101,Kotak Nifty Next 50 ETF,Equity,68.959,0.0
106929,Kotak Nifty PSU Bank ETF,Debt,880.0542,0.0
153657,Kotak Nifty200 Quality 30 ETF,Equity,21.294,0.0
150948,Kotak Silver ETF,Other,254.9122,0.0
135672,LIC MF BSE Sensex ETF,Equity,939.1946,0.0
136473,LIC MF Nifty 100 ETF,Equity,286.6753,0.0
135607,LIC MF Nifty 50 ETF,Equity,286.5964,0.0
133307,LIC MF Nifty 8-13 yr G-Sec ETF,Equity,28.655,0.0
152404,LIC MF Nifty Midcap 100 ETF,Equity,59.5437,0.0
153379,Mirae Asset BSE 200 Equal Weight ETF,Other,13.2621,0.0
154061,Mirae Asset BSE 500 Dividend Leaders 50 ETF,Other,37.169,0.0
153384,Mirae Asset BSE Select IPO ETF,Other,43.301,0.0
152097,Mirae Asset BSE Sensex ETF,Equity,85.7939,0.0
149379,Mirae Asset Hang Seng TECH ETF,Other,21.1271,0.0
148572,Mirae Asset Nifty 100 ESG Sector Leaders ETF,Equity,43.8461,0.0
151604,Mirae Asset Nifty 100 Low Volatility 30 ETF,Equity,211.5695,0.0
153045,Mirae Asset Nifty 1D Rate Liquid ETF - Growth,Debt,1071.2138,0.0
151908,Mirae Asset Nifty 1D Rate Liquid ETF-IDCW,Debt,1000.0,0.0
152134,Mirae Asset Nifty 200 Alpha 30 ETF,Equity,24.6424,0.0
145633,Mirae Asset Nifty 50 ETF,Equity,277.7887,0.0
151695,Mirae Asset Nifty 8-13 yr Gsec ETF,Equity,29.5392,0.0
151857,Mirae Asset Nifty Bank ETF,Equity,609.2189,0.0
153945,Mirae Asset Nifty Energy ETF,Equity,35.6671,0.0
152715,Mirae Asset Nifty EV and New Age Automotive ETF,Equity,30.6204,0.0
149105,Mirae Asset Nifty Financial Services ETF,Equity,28.5785,0.0
153642,Mirae Asset Nifty India Internet ETF,Equity,12.8977,0.0
149786,Mirae Asset Nifty India Manufacturing ETF,Equity,155.8728,0.0
153191,Mirae Asset Nifty India New Age Consumption ETF,Equity,11.2687,0.0
152155,Mirae Asset Nifty IT ETF,Equity,40.6,0.0
152924,Mirae Asset Nifty Metal ETF,Equity,11.9434,0.0
149918,Mirae Asset Nifty Midcap 150 ETF,Equity,22.2731,0.0
152634,Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF,Equity,47.4916,0.0
147906,Mirae Asset Nifty Next 50 ETF,Equity,706.4068,0.0
152929,Mirae Asset Nifty PSU Bank ETF,Debt,88.5348,0.0
153946,Mirae Asset Nifty Smallcap 250 ETF,Equity,15.9601,0.0
152455,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF,Equity,42.4741,0.0
154060,Mirae Asset Nifty Top 20 Equal Weight ETF,Equity,9.5253,0.0
153519,Mirae Asset Nifty 50 Equal Weight ETF,Equity,333.8733,0.0
152811,Mirae Asset Nifty500 Multicap 50:25:25 ETF,Equity,16.2216,0.0
148927,Mirae Asset NYSE FANG + ETF,Other,134.215,0.0
149169,Mirae Asset S&P 500 Top 50 ETF,Equity,59.4389,0.0
151779,Mirae Asset Silver ETF,Other,255.7238,0.0
150517,Motilal Oswal BSE Enhanced Value ETF,Equity,120.2017,0.0
150445,Motilal Oswal BSE Healthcare ETF,Other,42.7367,0.0
153564,Motilal Oswal BSE India Infrastructure ETF,Other,59.4152,0.0
149921,Motilal Oswal BSE Low Volatility ETF,Other,38.1795,0.0
150520,Motilal Oswal BSE Quality ETF,Other,199.6258,0.0
154003,Motilal Oswal BSE Select IPO ETF,Other,43.3599,0.0
114984,Motilal Oswal Nasdaq 100 ETF (MOFN100),Other,223.1324,0.0
149438,Motilal Oswal Nasdaq Q50 ETF,Other,91.0583,0.0
153928,Motilal Oswal Nifty 100 ETF,Equity,26.3664,0.0
149801,Motilal Oswal Nifty 200 Momentum 30 ETF,Equity,61.8698,0.0
148620,Motilal Oswal Nifty 5 year Benchmark G-sec ETF,Equity,63.2403,0.0
153532,MOTILAL OSWAL NIFTY 50 EQUAL WEIGHT ETF,Equity,33.41,0.0
113069,Motilal Oswal Nifty 50 ETF,Equity,267.3965,0.0
152106,Motilal Oswal Nifty 500 ETF,Equity,23.8577,0.0
152874,Motilal Oswal Nifty 500 Momentum 50 ETF,Equity,50.7673,0.0
153724,Motilal Oswal Nifty Alpha 50 ETF,Equity,48.8951,0.0
153406,Motilal Oswal Nifty Capital Market ETF,Equity,47.6481,0.0
153931,Motilal Oswal Nifty Energy ETF,Equity,35.6651,0.0
152846,Motilal Oswal Nifty India Defence ETF,Equity,88.0733,0.0
153572,Motilal Oswal Nifty India Manufacturing ETF,Equity,152.9989,0.0
153618,Motilal Oswal Nifty India Tourism ETF,Equity,78.7676,0.0
114456,Motilal Oswal Nifty Midcap 100 ETF,Equity,63.7904,0.0
153694,Motilal Oswal Nifty Midcap150 Momentum 50 ETF,Equity,62.1802,0.0
154062,Motilal Oswal Nifty MNC ETF,Equity,30.5453,0.0
153535,MOTILAL OSWAL NIFTY NEXT 50 ETF,Equity,68.4031,0.0
153608,Motilal Oswal Nifty PSE ETF,Equity,103.2298,0.0
152541,Motilal Oswal Nifty Realty ETF,Equity,81.4891,0.0
154033,Motilal Oswal Nifty Services Sector ETF,Equity,33.7159,0.0
152546,Motilal Oswal Nifty Smallcap 250 ETF,Equity,16.0223,0.0
153820,Motilal Oswal Silver ETF,Other,259.5165,0.0
140107,CPSE ETF,Other,98.1164,0.0
153569,Nippon India BSE Sensex Next 30 ETF,Equity,40.6449,0.0
131331,Nippon India ETF BSE Sensex,Equity,955.7919,0.0
147579,Nippon India ETF BSE Sensex Next 50,Equity,90.0262,0.0
140095,Nippon India ETF Hang Seng BeES,Other,452.8314,0.0
121146,Nippon India ETF Nifty 100,Equity,277.8972,0.0
140086,Nippon India ETF Nifty 1D Rate Liquid BeES - DAILY IDCW Option,Debt,1000.0,0.0
148800,Nippon India ETF Nifty 5 yr Benchmark G-Sec,Equity,63.9527,0.0
140084,Nippon India ETF Nifty 50 BeES,Equity,290.9137,0.0
140094,Nippon India ETF Nifty 50 Shariah BeES,Equity,519.808,0.0
134782,Nippon India ETF Nifty 50 Value 20,Equity,156.3705,0.0
139496,Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,Debt,29.1169,0.0
140087,Nippon India ETF Nifty Bank BeES,Equity,619.441,0.0
148585,Nippon India ETF Nifty CPSE Bond Plus SDL Sep2024 50:50,Debt,124.4652,0.0
128639,Nippon India ETF Nifty Dividend Opportunities 50,Equity,84.2557,0.0
128331,Nippon India ETF Nifty India Consumption,Equity,129.0088,0.0
140102,Nippon India ETF Nifty Infrastructure BeES,Equity,969.2172,0.0
148408,Nippon India ETF Nifty IT,Equity,42.6012,0.0
146271,Nippon India ETF Nifty Midcap 150,Equity,225.3991,0.0
140085,Nippon India ETF Nifty Next 50 Junior BeES,Equity,739.9173,0.0
140089,Nippon India ETF Nifty PSU Bank BeES,Debt,98.1855,0.0
148798,Nippon India ETF Nifty SDL Apr 2026 Top 20 Equal Weight,Equity,136.142,0.0
153725,Nippon India Nifty 1D Rate Liquid ETF-Growth,Debt,1026.5712,0.0
149465,Nippon India Nifty Auto ETF,Equity,282.2035,0.0
153810,Nippon India Nifty India Manufacturing ETF,Equity,153.6853,0.0
149008,Nippon India Nifty Pharma ETF,Equity,22.7332,0.0
149758,Nippon India Silver ETF,Other,251.5063,0.0
108479,Quantum Nifty 50 ETF,Equity,2811.7128,0.0
134014,SBI BSE 100 ETF,Other,297.1199,0.0
153435,SBI BSE PSU BANK ETF,Debt,51.0358,0.0
121109,SBI BSE SENSEX ETF,Equity,926.6111,0.0
144916,SBI BSE Sensex Next 50 ETF,Equity,921.8089,0.0
139430,SBI Nifty 10 yr Benchmark G-Sec ETF,Equity,258.4304,0.0
153796,SBI Nifty 1D Rate Liquid ETF - Growth,Debt,1025.4235,0.0
152168,SBI NIFTY 1D Rate Liquid ETF - IDCW,Debt,1000.0,0.0
145648,SBI Nifty 200 Quality 30 ETF,Equity,228.7948,0.0
135106,SBI Nifty 50 ETF,Equity,274.9597,0.0
134008,SBI Nifty Bank ETF,Equity,614.5344,0.0
149041,SBI Nifty Consumption ETF,Equity,119.5214,0.0
148542,SBI Nifty IT ETF,Equity,425.393,0.0
134013,SBI Nifty Next 50 ETF,Equity,733.1859,0.0
148541,SBI Nifty Private Bank ETF,Equity,294.3067,0.0
152749,SBI Nifty50 Equal Weight ETF,Equity,33.5075,0.0
152725,SBI Silver ETF,Other,257.2163,0.0
152741,Shriram Nifty 1D Rate Liquid ETF - Growth,Debt,1090.6649,0.0
145801,Tata Nifty 50 Exchange Traded Fund,Equity,278.2407,0.0
149959,Tata Nifty India Digital Exchange Traded Fund,Equity,94.5619,0.0
147614,Tata Nifty Private Bank Exchange Traded Fund,Equity,298.5361,0.0
152285,Tata Silver Exchange Traded Fund,Other,25.5339,0.0
146388,UTI - BSE Sensex Next 50 Exchange Traded Fund,Equity,91.9007,0.0
141665,UTI Nifty Next 50 Exchange Traded Fund,Equity,73.8583,0.0
135321,UTI BSE Sensex ETF,Equity,921.0729,0.0
152369,UTI Nifty 10 yr Benchmark G-Sec ETF,Equity,26.0104,0.0
152368,UTI Nifty 5 yr Benchmark G-Sec ETF,Equity,64.1655,0.0
135320,UTI Nifty 50 ETF,Equity,283.1315,0.0
148173,UTI Nifty Bank ETF,Equity,61.8742,0.0
152355,UTI Nifty IT ETF,Equity,403.0044,0.0
152050,UTI Nifty Midcap 150 Exchange Traded Fund,Equity,220.3322,0.0
151730,UTI Silver Exchange Traded Fund,Other,256.422,0.0
152667,Zerodha Nifty 100 ETF,Equity,10.9727,0.0
152327,Zerodha Nifty 1D Rate Liquid ETF - Growth Option,Debt,112.587,0.0
153905,Zerodha Nifty 50 ETF,Equity,10.2382,0.0
153811,Zerodha Nifty 8-13 Yr G-Sec ETF,Equity,29.6475,0.0
152668,Zerodha Nifty Midcap 150 ETF,Equity,10.9238,0.0
153837,Zerodha Nifty Smallcap 100 ETF,Equity,9.6025,0.0
153413,Zerodha Silver ETF,Other,26.6857,0.0
146407,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA DIRECT GROWTH,Other,22.69,0.0
146409,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA REGULAR GROWTH,Other,20.23,0.0
146408,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA- Direct - IDCW,Other,19.86,0.0
146405,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA- Regular - IDCW,Other,17.72,0.0
135762,Axis Children's Fund - Lock in - Direct Growth,Other,29.9509,0.0
135765,Axis Children's Fund - Lock in - Direct Plan - IDCW,Other,29.9255,0.0
135759,Axis Children's Fund - Lock in - Regular Growth,Other,26.2288,0.0
135760,Axis Children's Fund - Lock in - Regular Plan - IDCW,Other,26.2431,0.0
135764,Axis Children's Fund - No Lock in - Direct Growth,Other,30.5237,0.0
135763,Axis Children's Fund - No Lock in - Direct Plan - IDCW,Other,29.9876,0.0
135766,Axis Children's Fund - No Lock in - Regular Plan - Growth,Other,26.2256,0.0
135761,Axis Children's Fund - No Lock in - Regular Plan - IDCW,Other,26.2213,0.0
153171,Baroda BNP Paribas Children's Fund - Direct Plan - Growth Option,Other,11.3132,0.0
153170,Baroda BNP Paribas Children's Fund - Regular Plan - Growth Option,Other,11.0701,0.0
153169,Baroda BNP Paribas Children's Fund - Regular Plan - IDCW Option,Other,11.0701,0.0
119066,HDFC Childrens Fund - Direct Plan,Other,327.376,0.0
100900,HDFC Childrens Fund - Growth Plan,Other,293.871,0.0
119067,HDFC Childrens Fund Savings Plan-Direct Plan,Other,45.8807,0.0
100899,HDFC Childrens Fund-Savings,Other,44.0722,0.0
120579,ICICI Prudential Children's Fund - Direct Plan,Other,361.19,0.0
101127,ICICI Prudential Children's Fund - Regular Plan,Other,327.21,0.0
120285,LIC MF Children's Fund-Direct Plan-Growth,Other,35.5664,0.0
101271,LIC MF Children's Fund-Regular Plan-Growth,Other,31.7639,0.0
148490,SBI Children's Fund - Investment Plan - Direct Plan - Growth,Other,46.8378,0.0
148489,SBI Children's Fund - Investment Plan - Regular Plan - Growth,Other,43.7586,0.0
119719,SBI Children's Fund - Savings Plan - DIRECT PLAN - GROWTH,Other,120.8515,0.0
101169,SBI Children's Fund - Savings Plan - REGULAR PLAN - GROWTH,Other,110.6413,0.0
101491,Tata Childrens Fund -Regular Plan-Growth Option,Other,59.337,0.0
119312,Tata Childrens Fund-Direct Plan-Growth Option,Other,66.2103,0.0
152219,Union Children's Fund - Direct Plan - Growth Option,Other,12.85,0.0
152220,Union Children's Fund - Direct Plan - IDCW Option,Other,12.85,0.0
152217,Union Children's Fund - Regular Plan - Growth Option,Other,12.5,0.0
152218,Union Children's Fund - Regular Plan - IDCW Option,Other,10.87,0.0
120724,UTI Children's Equity Fund - Direct Plan - Growth Option,Equity,93.7411,0.0
120725,UTI Children's Equity Fund - Direct Plan - IDCW,Equity,93.903,0.0
102267,UTI Children's Equity Fund - Regular Plan - Growth Option,Equity,83.9154,0.0
102266,UTI Children's Equity Fund - Regular Plan - IDCW,Equity,83.9205,0.0
120771,UTI Children's Hybrid Fund - Direct Plan,Hybrid,41.3685,0.0
100678,UTI Children's Hybrid Fund - Regular Plan,Hybrid,40.4216,0.0
146576,Aditya Birla Sun Life Retirement Fund-The 30s Plan-Direct - Payout of IDCW,Other,18.534,0.0
146575,Aditya Birla Sun Life Retirement Fund-The 30s Plan-Direct Growth,Other,22.768,0.0
146574,Aditya Birla Sun Life Retirement Fund-The 30s Plan-Regular - Payout of IDCW,Other,16.684,0.0
146577,Aditya Birla Sun Life Retirement Fund-The 30s Plan-Regular Growth,Other,20.493,0.0
146927,Aditya Birla Sun Life Retirement Fund-The 40s Plan- Direct - Payout of IDCW,Other,17.245,0.0
146930,Aditya Birla Sun Life Retirement Fund-The 40s Plan-Direct Plan-Growth,Other,21.189,0.0
146928,Aditya Birla Sun Life Retirement Fund-The 40s Plan-Regular - Payout of IDCW,Other,15.56,0.0
146929,Aditya Birla Sun Life Retirement Fund-The 40s Plan-Regular Plan-Growth,Other,19.119,0.0
146937,Aditya Birla Sun Life Retirement Fund-The 50s Plan- Direct - Payout of IDCW,Other,13.2747,0.0
146939,Aditya Birla Sun Life Retirement Fund-The 50s Plan- Regular - Payout of IDCW,Other,12.0738,0.0
146940,Aditya Birla Sun Life Retirement Fund-The 50s Plan-Direct Plan-Growth,Other,16.3179,0.0
146938,Aditya Birla Sun Life Retirement Fund-The 50s Plan-Regular Plan-Growth,Other,14.8416,0.0
146944,Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan - Direct - Payout of IDCW,Debt,11.8706,0.0
146942,Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan - Regular - Payout of IDCW,Debt,10.8759,0.0
146943,Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan-Direct Plan-Growth,Debt,14.5957,0.0
146941,Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan-Regular Plan-Growth,Debt,13.3709,0.0
147825,Axis Retirement Fund - Aggressive Plan - Direct Growth,Other,20.27,0.0
147822,Axis Retirement Fund - Aggressive Plan - Direct Plan - IDCW,Other,20.22,0.0
147823,Axis Retirement Fund - Aggressive Plan - Regular Growth,Other,18.47,0.0
147824,Axis Retirement Fund - Aggressive Plan - Regular Plan - IDCW,Other,18.47,0.0
147830,Axis Retirement Fund - Conservative Plan - Direct Growth,Other,17.7127,0.0
147831,Axis Retirement Fund - Conservative Plan - Direct Plan - IDCW,Other,17.5191,0.0
147832,Axis Retirement Fund - Conservative Plan - Regular Growth,Other,16.1185,0.0
147833,Axis Retirement Fund - Conservative Plan - Regular Plan - IDCW,Other,16.1175,0.0
